@relation Restaurant<20

@attribute destination {Home,NoUrgentPlace,Work}
@attribute passanger {Alone,Friend(s),Kid(s),Partner}
@attribute weather {Rainy,Snowy,Sunny}
@attribute temperature {shortTemp,meanTemp,highTemp}
@attribute time {10AM,10PM,2PM,6PM,7AM}
@attribute expiration {long,short}
@attribute gender {Female,Male}
@attribute age {21,26,31,36,41,46,50plus,below21}
@attribute maritalstatus {Divorced,Marriedpartner,Single,Unmarriedpartner,Widowed}
@attribute has_children {0,1}
@attribute education {Associatesdegree,Bachelorsdegree,Graduatedegree(MastersorDoctorate),HighSchoolGraduate,SomeHighSchool,Somecollege-nodegree}
@attribute occupation {Architecture&Engineering,ArtsDesignEntertainmentSports&Media,Building&GroundsCleaning&Maintenance,Business&Financial,Community&SocialServices,Computer&Mathematical,Construction&Extraction,Education&Training&Library,FarmingFishing&Forestry,FoodPreparation&ServingRelated,HealthcarePractitioners&Technical,HealthcareSupport,InstallationMaintenance&Repair,Legal,LifePhysicalSocialScience,Management,Office&AdministrativeSupport,PersonalCare&Service,ProductionOccupations,ProtectiveService,Retired,Sales&Related,Student,Transportation&MaterialMoving,Unemployed}
@attribute income {$100000orMore,$12500-$24999,$25000-$37499,$37500-$49999,$50000-$62499,$62500-$74999,$75000-$87499,$87500-$99999,Lessthan$12500}
@attribute bar {1~3,4~8,gt8,less1,never}
@attribute coffeehouse {1~3,4~8,gt8,less1,never}
@attribute carryaway {1~3,4~8,gt8,less1,never}
@attribute restaurantlessthan20 {1~3,4~8,gt8,less1,never}
@attribute restaurant20to50 {1~3,4~8,gt8,less1,never}
@attribute tocoupon_geq15min {0,1}
@attribute tocoupon_geq25min {0,1}
@attribute direction_same {0,1}
@attribute y {0,1}

@data
Work,Alone,Snowy,shortTemp,7AM,long,Male,21,Single,0,Somecollege-nodegree,Computer&Mathematical,Lessthan$12500,never,4~8,4~8,4~8,never,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,50plus,Single,0,Bachelorsdegree,Management,$100000orMore,1~3,4~8,4~8,1~3,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,50plus,Single,0,Bachelorsdegree,Management,$100000orMore,1~3,4~8,4~8,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,50plus,Single,0,Bachelorsdegree,Management,$100000orMore,1~3,4~8,4~8,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Male,50plus,Single,0,Bachelorsdegree,Management,$100000orMore,1~3,4~8,4~8,1~3,less1,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Male,50plus,Single,0,Bachelorsdegree,Management,$100000orMore,1~3,4~8,4~8,1~3,less1,0,0,1,1
Work,Alone,Snowy,shortTemp,7AM,long,Male,50plus,Single,0,Bachelorsdegree,Management,$100000orMore,1~3,4~8,4~8,1~3,less1,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Computer&Mathematical,$75000-$87499,less1,4~8,gt8,1~3,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Computer&Mathematical,$75000-$87499,less1,4~8,gt8,1~3,less1,0,0,0,0
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Computer&Mathematical,$75000-$87499,less1,4~8,gt8,1~3,less1,0,0,0,1
NoUrgentPlace,Kid(s),Sunny,meanTemp,6PM,short,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Computer&Mathematical,$75000-$87499,less1,4~8,gt8,1~3,less1,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,below21,Unmarriedpartner,1,Somecollege-nodegree,Education&Training&Library,$37500-$49999,never,gt8,gt8,gt8,less1,0,0,0,0
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,below21,Unmarriedpartner,1,Somecollege-nodegree,Education&Training&Library,$37500-$49999,never,gt8,gt8,gt8,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,below21,Unmarriedpartner,1,Somecollege-nodegree,Education&Training&Library,$37500-$49999,never,gt8,gt8,gt8,less1,0,0,0,0
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Female,below21,Unmarriedpartner,1,Somecollege-nodegree,Education&Training&Library,$37500-$49999,never,gt8,gt8,gt8,less1,1,0,0,0
Work,Alone,Rainy,meanTemp,7AM,short,Female,below21,Unmarriedpartner,1,Somecollege-nodegree,Education&Training&Library,$37500-$49999,never,gt8,gt8,gt8,less1,0,0,1,0
Work,Alone,Snowy,shortTemp,7AM,long,Female,below21,Unmarriedpartner,1,Somecollege-nodegree,Education&Training&Library,$37500-$49999,never,gt8,gt8,gt8,less1,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,26,Single,0,Bachelorsdegree,Student,$12500-$24999,less1,gt8,gt8,gt8,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,26,Single,0,Bachelorsdegree,Student,$12500-$24999,less1,gt8,gt8,gt8,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,26,Single,0,Bachelorsdegree,Student,$12500-$24999,less1,gt8,gt8,gt8,less1,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Male,26,Single,0,Bachelorsdegree,Student,$12500-$24999,less1,gt8,gt8,gt8,less1,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Male,26,Single,0,Bachelorsdegree,Student,$12500-$24999,less1,gt8,gt8,gt8,less1,0,0,1,1
Work,Alone,Snowy,shortTemp,7AM,long,Male,26,Single,0,Bachelorsdegree,Student,$12500-$24999,less1,gt8,gt8,gt8,less1,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,below21,Unmarriedpartner,0,Somecollege-nodegree,Student,$25000-$37499,never,never,1~3,less1,never,0,0,0,0
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,below21,Unmarriedpartner,0,Somecollege-nodegree,Student,$25000-$37499,never,never,1~3,less1,never,0,0,0,0
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,below21,Unmarriedpartner,0,Somecollege-nodegree,Student,$25000-$37499,never,never,1~3,less1,never,0,0,0,1
NoUrgentPlace,Partner,Snowy,shortTemp,10AM,long,Male,below21,Unmarriedpartner,0,Somecollege-nodegree,Student,$25000-$37499,never,never,1~3,less1,never,0,0,0,1
Home,Partner,Sunny,shortTemp,6PM,long,Male,below21,Unmarriedpartner,0,Somecollege-nodegree,Student,$25000-$37499,never,never,1~3,less1,never,1,1,0,1
Home,Partner,Sunny,shortTemp,10PM,short,Male,below21,Unmarriedpartner,0,Somecollege-nodegree,Student,$25000-$37499,never,never,1~3,less1,never,1,0,1,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,36,Marriedpartner,1,Bachelorsdegree,Unemployed,$87500-$99999,less1,less1,less1,less1,less1,0,0,0,0
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,36,Marriedpartner,1,Bachelorsdegree,Unemployed,$87500-$99999,less1,less1,less1,less1,less1,0,0,0,0
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,36,Marriedpartner,1,Bachelorsdegree,Unemployed,$87500-$99999,less1,less1,less1,less1,less1,0,0,0,0
NoUrgentPlace,Kid(s),Sunny,meanTemp,6PM,short,Female,36,Marriedpartner,1,Bachelorsdegree,Unemployed,$87500-$99999,less1,less1,less1,less1,less1,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,31,Single,0,Somecollege-nodegree,Transportation&MaterialMoving,$50000-$62499,1~3,4~8,4~8,4~8,1~3,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,31,Single,0,Somecollege-nodegree,Transportation&MaterialMoving,$50000-$62499,1~3,4~8,4~8,4~8,1~3,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,31,Single,0,Somecollege-nodegree,Transportation&MaterialMoving,$50000-$62499,1~3,4~8,4~8,4~8,1~3,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Male,31,Single,0,Somecollege-nodegree,Transportation&MaterialMoving,$50000-$62499,1~3,4~8,4~8,4~8,1~3,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Male,31,Single,0,Somecollege-nodegree,Transportation&MaterialMoving,$50000-$62499,1~3,4~8,4~8,4~8,1~3,0,0,1,1
Work,Alone,Snowy,shortTemp,7AM,long,Male,31,Single,0,Somecollege-nodegree,Transportation&MaterialMoving,$50000-$62499,1~3,4~8,4~8,4~8,1~3,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,21,Single,0,Bachelorsdegree,Student,$25000-$37499,1~3,4~8,1~3,1~3,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,21,Single,0,Bachelorsdegree,Student,$25000-$37499,1~3,4~8,1~3,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,21,Single,0,Bachelorsdegree,Student,$25000-$37499,1~3,4~8,1~3,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Male,21,Single,0,Bachelorsdegree,Student,$25000-$37499,1~3,4~8,1~3,1~3,less1,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Male,21,Single,0,Bachelorsdegree,Student,$25000-$37499,1~3,4~8,1~3,1~3,less1,0,0,1,0
Work,Alone,Snowy,shortTemp,7AM,long,Male,21,Single,0,Bachelorsdegree,Student,$25000-$37499,1~3,4~8,1~3,1~3,less1,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,36,Unmarriedpartner,0,Bachelorsdegree,Education&Training&Library,$62500-$74999,4~8,1~3,gt8,gt8,1~3,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,36,Unmarriedpartner,0,Bachelorsdegree,Education&Training&Library,$62500-$74999,4~8,1~3,gt8,gt8,1~3,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,36,Unmarriedpartner,0,Bachelorsdegree,Education&Training&Library,$62500-$74999,4~8,1~3,gt8,gt8,1~3,0,0,0,1
NoUrgentPlace,Partner,Snowy,shortTemp,10AM,long,Male,36,Unmarriedpartner,0,Bachelorsdegree,Education&Training&Library,$62500-$74999,4~8,1~3,gt8,gt8,1~3,0,0,0,1
Home,Partner,Sunny,shortTemp,6PM,long,Male,36,Unmarriedpartner,0,Bachelorsdegree,Education&Training&Library,$62500-$74999,4~8,1~3,gt8,gt8,1~3,1,1,0,1
Home,Partner,Sunny,shortTemp,10PM,short,Male,36,Unmarriedpartner,0,Bachelorsdegree,Education&Training&Library,$62500-$74999,4~8,1~3,gt8,gt8,1~3,1,0,1,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,50plus,Single,1,Bachelorsdegree,FoodPreparation&ServingRelated,$12500-$24999,never,1~3,4~8,less1,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,50plus,Single,1,Bachelorsdegree,FoodPreparation&ServingRelated,$12500-$24999,never,1~3,4~8,less1,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,50plus,Single,1,Bachelorsdegree,FoodPreparation&ServingRelated,$12500-$24999,never,1~3,4~8,less1,less1,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Female,50plus,Single,1,Bachelorsdegree,FoodPreparation&ServingRelated,$12500-$24999,never,1~3,4~8,less1,less1,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Female,50plus,Single,1,Bachelorsdegree,FoodPreparation&ServingRelated,$12500-$24999,never,1~3,4~8,less1,less1,0,0,1,1
Work,Alone,Snowy,shortTemp,7AM,long,Female,50plus,Single,1,Bachelorsdegree,FoodPreparation&ServingRelated,$12500-$24999,never,1~3,4~8,less1,less1,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,31,Single,0,Associatesdegree,Unemployed,Lessthan$12500,less1,less1,less1,1~3,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,31,Single,0,Associatesdegree,Unemployed,Lessthan$12500,less1,less1,less1,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,31,Single,0,Associatesdegree,Unemployed,Lessthan$12500,less1,less1,less1,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Male,31,Single,0,Associatesdegree,Unemployed,Lessthan$12500,less1,less1,less1,1~3,less1,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Male,31,Single,0,Associatesdegree,Unemployed,Lessthan$12500,less1,less1,less1,1~3,less1,0,0,1,0
Work,Alone,Snowy,shortTemp,7AM,long,Male,31,Single,0,Associatesdegree,Unemployed,Lessthan$12500,less1,less1,less1,1~3,less1,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,21,Marriedpartner,1,Associatesdegree,Unemployed,$50000-$62499,never,1~3,1~3,1~3,1~3,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,21,Marriedpartner,1,Associatesdegree,Unemployed,$50000-$62499,never,1~3,1~3,1~3,1~3,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,21,Marriedpartner,1,Associatesdegree,Unemployed,$50000-$62499,never,1~3,1~3,1~3,1~3,0,0,0,1
NoUrgentPlace,Kid(s),Sunny,meanTemp,6PM,short,Female,21,Marriedpartner,1,Associatesdegree,Unemployed,$50000-$62499,never,1~3,1~3,1~3,1~3,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,50plus,Marriedpartner,0,Graduatedegree(MastersorDoctorate),Retired,$50000-$62499,less1,less1,less1,less1,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,50plus,Marriedpartner,0,Graduatedegree(MastersorDoctorate),Retired,$50000-$62499,less1,less1,less1,less1,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,50plus,Marriedpartner,0,Graduatedegree(MastersorDoctorate),Retired,$50000-$62499,less1,less1,less1,less1,less1,0,0,0,1
NoUrgentPlace,Partner,Snowy,shortTemp,10AM,long,Male,50plus,Marriedpartner,0,Graduatedegree(MastersorDoctorate),Retired,$50000-$62499,less1,less1,less1,less1,less1,0,0,0,0
Home,Partner,Sunny,shortTemp,6PM,long,Male,50plus,Marriedpartner,0,Graduatedegree(MastersorDoctorate),Retired,$50000-$62499,less1,less1,less1,less1,less1,1,1,0,1
Home,Partner,Sunny,shortTemp,10PM,short,Male,50plus,Marriedpartner,0,Graduatedegree(MastersorDoctorate),Retired,$50000-$62499,less1,less1,less1,less1,less1,1,0,1,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,31,Marriedpartner,0,Somecollege-nodegree,Sales&Related,$50000-$62499,1~3,1~3,gt8,4~8,1~3,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,31,Marriedpartner,0,Somecollege-nodegree,Sales&Related,$50000-$62499,1~3,1~3,gt8,4~8,1~3,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,31,Marriedpartner,0,Somecollege-nodegree,Sales&Related,$50000-$62499,1~3,1~3,gt8,4~8,1~3,0,0,0,0
NoUrgentPlace,Partner,Snowy,shortTemp,10AM,long,Male,31,Marriedpartner,0,Somecollege-nodegree,Sales&Related,$50000-$62499,1~3,1~3,gt8,4~8,1~3,0,0,0,1
Home,Partner,Sunny,shortTemp,6PM,long,Male,31,Marriedpartner,0,Somecollege-nodegree,Sales&Related,$50000-$62499,1~3,1~3,gt8,4~8,1~3,1,1,0,1
Home,Partner,Sunny,shortTemp,10PM,short,Male,31,Marriedpartner,0,Somecollege-nodegree,Sales&Related,$50000-$62499,1~3,1~3,gt8,4~8,1~3,1,0,1,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,31,Marriedpartner,0,Bachelorsdegree,Sales&Related,$75000-$87499,1~3,1~3,4~8,4~8,4~8,0,0,0,0
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,31,Marriedpartner,0,Bachelorsdegree,Sales&Related,$75000-$87499,1~3,1~3,4~8,4~8,4~8,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,31,Marriedpartner,0,Bachelorsdegree,Sales&Related,$75000-$87499,1~3,1~3,4~8,4~8,4~8,0,0,0,1
NoUrgentPlace,Partner,Snowy,shortTemp,10AM,long,Male,31,Marriedpartner,0,Bachelorsdegree,Sales&Related,$75000-$87499,1~3,1~3,4~8,4~8,4~8,0,0,0,1
Home,Partner,Sunny,shortTemp,6PM,long,Male,31,Marriedpartner,0,Bachelorsdegree,Sales&Related,$75000-$87499,1~3,1~3,4~8,4~8,4~8,1,1,0,1
Home,Partner,Sunny,shortTemp,10PM,short,Male,31,Marriedpartner,0,Bachelorsdegree,Sales&Related,$75000-$87499,1~3,1~3,4~8,4~8,4~8,1,0,1,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,41,Marriedpartner,1,Somecollege-nodegree,Education&Training&Library,$100000orMore,never,gt8,gt8,gt8,4~8,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,41,Marriedpartner,1,Somecollege-nodegree,Education&Training&Library,$100000orMore,never,gt8,gt8,gt8,4~8,0,0,0,0
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,41,Marriedpartner,1,Somecollege-nodegree,Education&Training&Library,$100000orMore,never,gt8,gt8,gt8,4~8,0,0,0,1
NoUrgentPlace,Kid(s),Sunny,meanTemp,6PM,short,Female,41,Marriedpartner,1,Somecollege-nodegree,Education&Training&Library,$100000orMore,never,gt8,gt8,gt8,4~8,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,41,Marriedpartner,0,Somecollege-nodegree,ArtsDesignEntertainmentSports&Media,$87500-$99999,1~3,1~3,4~8,4~8,1~3,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,41,Marriedpartner,0,Somecollege-nodegree,ArtsDesignEntertainmentSports&Media,$87500-$99999,1~3,1~3,4~8,4~8,1~3,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,41,Marriedpartner,0,Somecollege-nodegree,ArtsDesignEntertainmentSports&Media,$87500-$99999,1~3,1~3,4~8,4~8,1~3,0,0,0,0
NoUrgentPlace,Partner,Snowy,shortTemp,10AM,long,Female,41,Marriedpartner,0,Somecollege-nodegree,ArtsDesignEntertainmentSports&Media,$87500-$99999,1~3,1~3,4~8,4~8,1~3,0,0,0,0
Home,Partner,Sunny,shortTemp,6PM,long,Female,41,Marriedpartner,0,Somecollege-nodegree,ArtsDesignEntertainmentSports&Media,$87500-$99999,1~3,1~3,4~8,4~8,1~3,1,1,0,1
Home,Partner,Sunny,shortTemp,10PM,short,Female,41,Marriedpartner,0,Somecollege-nodegree,ArtsDesignEntertainmentSports&Media,$87500-$99999,1~3,1~3,4~8,4~8,1~3,1,0,1,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,below21,Single,0,Bachelorsdegree,Student,$12500-$24999,gt8,1~3,less1,4~8,gt8,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,below21,Single,0,Bachelorsdegree,Student,$12500-$24999,gt8,1~3,less1,4~8,gt8,0,0,0,0
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,below21,Single,0,Bachelorsdegree,Student,$12500-$24999,gt8,1~3,less1,4~8,gt8,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Female,below21,Single,0,Bachelorsdegree,Student,$12500-$24999,gt8,1~3,less1,4~8,gt8,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Female,below21,Single,0,Bachelorsdegree,Student,$12500-$24999,gt8,1~3,less1,4~8,gt8,0,0,1,1
Work,Alone,Snowy,shortTemp,7AM,long,Female,below21,Single,0,Bachelorsdegree,Student,$12500-$24999,gt8,1~3,less1,4~8,gt8,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,below21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,never,gt8,gt8,gt8,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,below21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,never,gt8,gt8,gt8,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,below21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,never,gt8,gt8,gt8,less1,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Male,below21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,never,gt8,gt8,gt8,less1,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Male,below21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,never,gt8,gt8,gt8,less1,0,0,1,0
Work,Alone,Snowy,shortTemp,7AM,long,Male,below21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,never,gt8,gt8,gt8,less1,1,0,0,0
NoUrgentPlace,Kid(s),Sunny,meanTemp,6PM,short,Male,50plus,Marriedpartner,1,HighSchoolGraduate,Retired,$50000-$62499,never,1~3,4~8,gt8,gt8,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),HealthcarePractitioners&Technical,$50000-$62499,1~3,gt8,4~8,1~3,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),HealthcarePractitioners&Technical,$50000-$62499,1~3,gt8,4~8,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),HealthcarePractitioners&Technical,$50000-$62499,1~3,gt8,4~8,1~3,less1,0,0,0,1
NoUrgentPlace,Kid(s),Sunny,meanTemp,6PM,short,Male,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),HealthcarePractitioners&Technical,$50000-$62499,1~3,gt8,4~8,1~3,less1,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,36,Unmarriedpartner,0,Somecollege-nodegree,Construction&Extraction,$25000-$37499,never,4~8,4~8,less1,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,36,Unmarriedpartner,0,Somecollege-nodegree,Construction&Extraction,$25000-$37499,never,4~8,4~8,less1,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,36,Unmarriedpartner,0,Somecollege-nodegree,Construction&Extraction,$25000-$37499,never,4~8,4~8,less1,less1,0,0,0,1
NoUrgentPlace,Partner,Snowy,shortTemp,10AM,long,Male,36,Unmarriedpartner,0,Somecollege-nodegree,Construction&Extraction,$25000-$37499,never,4~8,4~8,less1,less1,0,0,0,1
Home,Partner,Sunny,shortTemp,6PM,long,Male,36,Unmarriedpartner,0,Somecollege-nodegree,Construction&Extraction,$25000-$37499,never,4~8,4~8,less1,less1,1,1,0,1
Home,Partner,Sunny,shortTemp,10PM,short,Male,36,Unmarriedpartner,0,Somecollege-nodegree,Construction&Extraction,$25000-$37499,never,4~8,4~8,less1,less1,1,0,1,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,21,Single,0,Bachelorsdegree,Student,$25000-$37499,never,never,less1,never,never,0,0,0,0
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,21,Single,0,Bachelorsdegree,Student,$25000-$37499,never,never,less1,never,never,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,21,Single,0,Bachelorsdegree,Student,$25000-$37499,never,never,less1,never,never,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Female,21,Single,0,Bachelorsdegree,Student,$25000-$37499,never,never,less1,never,never,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Female,21,Single,0,Bachelorsdegree,Student,$25000-$37499,never,never,less1,never,never,0,0,1,0
Work,Alone,Snowy,shortTemp,7AM,long,Female,21,Single,0,Bachelorsdegree,Student,$25000-$37499,never,never,less1,never,never,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,41,Marriedpartner,1,Somecollege-nodegree,Business&Financial,$100000orMore,less1,less1,1~3,1~3,less1,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,41,Marriedpartner,1,Somecollege-nodegree,Business&Financial,$100000orMore,less1,less1,1~3,1~3,less1,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,41,Marriedpartner,1,Somecollege-nodegree,Business&Financial,$100000orMore,less1,less1,1~3,1~3,less1,0,0,0,1
NoUrgentPlace,Kid(s),Sunny,meanTemp,6PM,short,Male,41,Marriedpartner,1,Somecollege-nodegree,Business&Financial,$100000orMore,less1,less1,1~3,1~3,less1,1,0,0,1
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Male,21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,less1,less1,less1,1~3,1~3,0,0,0,0
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Male,21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,less1,less1,less1,1~3,1~3,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Male,21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,less1,less1,less1,1~3,1~3,0,0,0,0
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Male,21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,less1,less1,less1,1~3,1~3,1,0,0,1
Work,Alone,Rainy,meanTemp,7AM,short,Male,21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,less1,less1,less1,1~3,1~3,0,0,1,1
Work,Alone,Snowy,shortTemp,7AM,long,Male,21,Single,0,Somecollege-nodegree,Student,Lessthan$12500,less1,less1,less1,1~3,1~3,1,0,0,0
NoUrgentPlace,Friend(s),Sunny,highTemp,6PM,short,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Management,$75000-$87499,less1,1~3,4~8,1~3,never,0,0,0,1
NoUrgentPlace,Friend(s),Snowy,shortTemp,2PM,long,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Management,$75000-$87499,less1,1~3,4~8,1~3,never,0,0,0,1
NoUrgentPlace,Alone,Sunny,highTemp,10AM,short,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Management,$75000-$87499,less1,1~3,4~8,1~3,never,0,0,0,1
NoUrgentPlace,Alone,Snowy,shortTemp,10AM,long,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Management,$75000-$87499,less1,1~3,4~8,1~3,never,1,0,0,1
